## JACUSA2 Version: 2.0.0-RC18 rt-arrest -F 1280 -c 4 -p 10 -P1 FR-SECONDSTRAND -P2 FR-SECONDSTRAND -r MazF_vs_cond2_FTO_RC18_rtarrest_plain_result.out SRR8450805_STARmapping_uniq_rmdup.bam,SRR8450807_STARmapping_uniq_rmdup.bam,SRR8450809_STARmapping_uniq_rmdup.bam SRR8450806_STARmapping_uniq_rmdup.bam,SRR8450808_STARmapping_uniq_rmdup.bam,SRR8450810_STARmapping_uniq_rmdup.bam
#contig	start	end	name	pvalue	strand	arrest11	through11	arrest12	through12	arrest13	through13	arrest21	through21	arrest22	through22	arrest23	through23	info	filter	ref
6	31534105	31534106	rt-arrest	0.012121145182922177	-	2,0,0,0	20,0,0,0	2,0,0,0	21,0,0,0	4,0,0,0	22,0,0,0	*	47,0,0,0	*	25,0,0,0	1,0,0,0	29,0,0,0	arrest_score=6.293062296073288	*	A
6	31534172	31534173	rt-arrest	0.04711655845716822	-	*	16,0,0,0	4,0,0,0	26,0,0,0	2,0,0,0	16,0,0,0	*	36,0,0,0	*	18,0,0,0	1,0,0,0	32,0,0,0	arrest_score=3.9412213277068986	*	A
6	31535404	31535405	rt-arrest	0.03396742591480806	-	3,0,0,0	88,0,0,0	1,0,0,0	75,0,2,0	3,0,0,0	122,0,0,0	*	157,0,0,0	*	123,0,0,0	1,0,0,0	100,0,0,0	arrest_score=4.4963428331248	*	A
6	31540512	31540513	rt-arrest	0.043139315693264235	-	69,0,0,0	67,0,0,0	71,0,0,0	66,0,0,0	68,0,0,0	64,0,0,0	109,0,0,0	94,0,0,0	83,0,0,0	54,0,0,0	84,0,0,0	50,0,0,0	arrest_score=4.089934427806838	*	A
6	31541994	31541995	rt-arrest	0.043232480105957594	-	0,2,0,0	0,22,0,0	0,1,0,0	0,18,0,0	0,4,0,0	0,20,0,0	0,1,0,0	0,38,0,0	*	0,23,0,0	*	0,18,0,0	arrest_score=4.086288371625415	*	C
6	31629743	31629744	rt-arrest	0.020447918729447068	+	*	18,0,0,0	2,0,0,0	24,0,0,0	2,0,0,0	14,0,0,0	5,0,0,0	13,0,0,0	3,0,0,0	10,0,0,0	4,0,0,0	15,0,0,0	arrest_score=5.373243626580347	*	A
6	31637082	31637083	rt-arrest	0.035765045599069234	+	2,0,0,0	12,0,0,0	2,0,0,0	33,0,0,0	4,0,0,0	42,0,0,0	8,0,0,0	24,0,0,0	2,0,0,0	23,0,0,0	7,0,0,0	9,0,0,0	arrest_score=4.408272330538296	*	A
6	31736409	31736410	rt-arrest	0.025898789109743525	-	1,0,0,0	26,0,0,0	*	13,0,0,0	2,0,0,0	24,0,0,0	5,0,0,0	32,0,0,0	7,0,0,0	20,0,0,0	4,0,0,0	18,0,0,0	arrest_score=4.962763332158602	*	A
6	31758234	31758235	rt-arrest	0.03133945848417996	+	5,0,0,0	8,0,0,0	3,0,0,0	5,0,0,0	2,0,0,0	4,0,0,0	2,0,0,0	20,0,0,0	1,0,0,0	8,0,0,0	2,0,0,0	7,0,0,0	arrest_score=4.634270863298525	*	A
6	32972508	32972509	rt-arrest	0.036141449027964234	+	4,0,0,0	95,1,0,0	2,0,0,0	96,0,0,0	3,0,0,0	109,0,0,0	1,0,0,0	124,1,1,0	*	106,0,0,0	*	81,0,0,0	arrest_score=4.390418110531755	*	A
6	32974461	32974462	rt-arrest	0.03442733681878862	+	0,0,10,0	0,0,19,0	0,0,15,0	0,0,22,0	0,0,17,0	0,0,24,1	0,0,35,0	0,0,32,0	0,0,22,0	0,0,12,0	0,0,21,0	0,0,26,0	arrest_score=4.473354565397926	*	G
6	32979870	32979871	rt-arrest	0.010559408178480445	+	3,0,0,0	14,0,0,0	5,0,0,0	22,0,0,0	7,0,0,0	25,0,0,0	3,0,0,0	54,0,0,0	3,0,0,0	37,0,0,0	3,0,0,0	28,0,0,0	arrest_score=6.537998564785653	*	A
6	33272679	33272680	rt-arrest	0.03906751063376879	+	61,0,0,0	120,0,0,1	48,0,0,0	103,0,0,0	73,0,0,0	145,0,0,0	108,0,0,0	184,0,0,2	81,0,0,0	131,0,0,0	72,0,0,0	94,0,0,1	arrest_score=4.25792951148469	*	A
6	33275864	33275865	rt-arrest	0.007852581275813453	+	2,0,0,0	431,0,0,0	3,0,0,0	416,0,0,0	4,0,0,0	450,0,2,0	12,0,0,0	659,0,0,0	12,0,0,0	474,0,2,0	8,0,0,0	459,0,0,0	arrest_score=7.066790140719604	*	A
6	33280931	33280932	rt-arrest	0.04393654574674255	-	*	71,0,0,0	1,0,0,0	44,0,0,0	1,0,0,0	65,0,0,0	3,0,0,0	41,0,0,0	2,0,0,0	30,0,0,0	*	18,0,0,0	arrest_score=4.058998659558711	*	A
6	33319565	33319566	rt-arrest	0.0030378489949811627	-	1,0,0,0	28,0,0,0	1,0,0,0	30,0,0,0	1,0,0,0	29,0,0,0	9,0,0,0	32,0,0,0	5,0,0,0	23,0,0,0	4,0,0,0	19,0,0,0	arrest_score=8.784595623033113	*	A
6	34240835	34240836	rt-arrest	0.012816621703365283	+	*	20,0,0,0	*	30,0,2,0	1,0,0,0	42,0,0,0	4,0,0,0	33,0,0,0	1,0,0,0	11,0,0,0	2,0,0,0	10,0,0,0	arrest_score=6.194247370214953	*	A
6	34245223	34245224	rt-arrest	0.008705383998497185	+	8,0,0,0	103,0,0,0	10,0,0,0	108,0,0,0	10,0,0,0	123,0,0,0	2,0,0,0	118,0,0,0	4,0,0,0	105,0,0,0	3,0,0,0	91,0,0,0	arrest_score=6.882292381332263	*	A
6	34418389	34418390	rt-arrest	0.04859075417899572	-	0,0,1,0	0,0,214,0	0,0,4,0	0,1,245,2	0,0,2,0	0,0,284,4	*	0,0,463,1	0,0,1,0	0,0,376,2	0,0,1,0	0,0,241,0	arrest_score=3.889435462962865	*	G
6	34421777	34421778	rt-arrest	0.044270668148247205	-	3,0,0,0	122,0,0,0	5,0,0,0	148,0,0,0	3,0,0,0	134,1,0,0	11,0,0,0	214,0,0,0	10,0,0,0	179,0,1,0	9,0,0,0	113,0,0,0	arrest_score=4.0462085858453065	*	A
6	35294520	35294521	rt-arrest	0.03790181951031657	+	*	4,0,0,0	2,0,0,0	13,0,0,0	2,0,0,0	12,0,0,0	*	27,0,0,0	1,0,0,0	28,0,0,0	*	12,0,0,0	arrest_score=4.309422801488836	*	A
6	35468406	35468407	rt-arrest	0.025802139377434807	+	0,0,0,1	0,0,0,5	0,0,0,2	0,0,0,7	0,0,0,2	0,0,0,4	*	0,0,0,21	*	0,0,0,13	0,0,0,1	0,0,0,6	arrest_score=4.969229484324643	*	T
6	35468427	35468428	rt-arrest	0.04276163711512515	+	3,0,0,0	23,0,0,0	2,0,0,0	34,0,0,0	4,0,0,0	36,0,0,0	1,0,0,0	71,0,0,0	1,0,0,0	39,0,0,0	1,0,0,0	21,0,0,0	arrest_score=4.104800461478817	*	A
6	35468815	35468816	rt-arrest	0.038953817898331966	+	45,0,0,0	69,0,0,0	55,0,0,0	65,2,0,0	61,0,0,0	94,0,0,0	105,0,0,0	117,0,0,0	85,0,0,0	97,0,0,0	77,0,0,0	74,0,1,0	arrest_score=4.2628803993575275	*	A
6	35468854	35468855	rt-arrest	0.030832533391789374	+	13,0,0,0	298,0,0,0	13,0,0,0	292,1,0,0	20,0,0,0	363,0,0,0	37,0,0,0	544,0,0,0	28,0,0,0	388,0,2,0	28,0,0,0	340,0,0,0	arrest_score=4.66226273868233	*	A
6	35469002	35469003	rt-arrest	0.005893441246546671	+	47,0,0,0	260,0,0,0	57,0,0,0	288,0,0,0	70,0,0,0	358,0,0,0	72,0,0,0	573,1,2,0	64,0,0,0	430,1,0,0	57,0,0,0	394,0,0,0	arrest_score=7.58259884794461	*	A
6	35469475	35469476	rt-arrest	0.011915099475075297	+	6,0,0,0	115,0,0,0	1,0,0,0	111,0,0,0	3,0,0,0	137,0,0,0	1,0,0,0	317,0,0,0	1,0,0,0	215,0,0,0	1,0,0,0	152,0,0,0	arrest_score=6.3234588165814785	*	A
6	35470190	35470191	rt-arrest	0.04533015040315458	+	*	151,0,0,0	*	157,0,0,0	*	222,0,0,0	3,0,0,0	338,0,0,0	2,0,0,0	241,0,0,0	2,0,0,0	148,0,0,0	arrest_score=4.006313994526863	*	A
6	35470302	35470303	rt-arrest	0.02660272920293405	+	0,0,5,0	0,0,91,0	0,0,2,0	0,0,102,0	0,0,4,0	0,0,126,0	0,0,1,0	0,0,130,0	0,0,1,0	0,0,114,0	*	0,0,98,0	arrest_score=4.916410763533349	*	G
6	35470327	35470328	rt-arrest	0.011006302232987708	+	63,0,0,0	189,0,0,0	65,0,0,0	207,0,0,0	80,0,0,0	231,0,0,0	120,0,0,0	278,0,0,0	102,0,0,0	238,0,0,0	84,0,0,0	188,0,0,0	arrest_score=6.464299450868566	*	A
6	35470588	35470589	rt-arrest	0.03365801172070748	+	0,2,0,0	0,421,0,2	*	0,427,2,0	0,3,0,0	0,475,0,0	0,12,0,0	0,645,0,0	0,3,0,0	0,508,0,0	0,6,0,0	0,415,0,0	arrest_score=4.5119924334358075	*	C
6	35470618	35470619	rt-arrest	0.020965168422249714	+	1,0,0,0	303,0,0,0	4,0,0,0	293,0,0,0	3,0,0,0	372,0,0,0	1,0,0,0	543,0,0,0	*	404,0,0,0	*	312,0,0,0	arrest_score=5.329685461907502	*	A
6	35833362	35833363	rt-arrest	0.01899099700810425	-	8,0,0,0	14,0,0,0	14,0,0,0	30,0,0,0	8,0,0,0	11,0,0,0	24,0,0,0	26,0,0,0	19,0,0,0	18,0,0,0	19,0,0,0	10,0,0,0	arrest_score=5.502344360744019	*	A
6	36498431	36498432	rt-arrest	0.04645805038970163	-	1,0,0,0	4,0,0,0	1,0,0,0	10,0,0,0	2,0,0,0	5,0,0,0	1,0,0,0	19,0,0,0	*	14,0,0,0	*	11,0,0,0	arrest_score=3.96490836909652	*	A
6	36602080	36602081	rt-arrest	0.03776119718372051	+	1,0,0,0	31,0,0,0	2,0,0,0	26,0,0,0	2,0,0,0	36,0,0,0	1,0,0,0	74,0,0,0	*	58,0,0,0	*	33,0,0,0	arrest_score=4.315746608510381	*	A
6	36923519	36923520	rt-arrest	0.03910228909819158	+	4,0,0,0	24,0,0,0	1,0,0,0	26,0,0,0	2,0,0,0	27,0,0,0	*	29,0,0,0	*	19,0,0,0	*	28,0,0,0	arrest_score=4.2564180588178715	*	A
6	36923716	36923717	rt-arrest	0.00395678510202313	+	*	53,0,0,0	1,0,0,0	55,0,0,0	1,0,0,0	47,0,0,0	2,0,0,0	28,0,0,0	4,0,0,0	30,0,0,0	4,0,0,0	24,0,0,0	arrest_score=8.303541225443013	*	A
6	37446395	37446396	rt-arrest	0.04863828711400453	+	14,0,0,0	11,0,0,0	8,0,0,0	12,0,0,0	15,0,0,0	15,0,0,0	14,0,0,0	28,0,0,0	12,0,0,0	17,0,0,0	7,0,0,0	19,0,0,0	arrest_score=3.8877934223874036	*	A
6	41787808	41787809	rt-arrest	0.01627451344359232	+	4,0,0,0	68,0,0,0	3,0,0,0	95,0,0,0	3,0,0,0	86,0,0,0	2,0,0,0	173,0,0,0	*	117,0,0,0	1,0,0,0	79,0,0,0	arrest_score=5.772969348024162	*	A
6	41787809	41787810	rt-arrest	0.04356943603608321	+	0,0,2,0	0,0,73,0	0,0,3,0	0,0,100,0	0,0,1,0	0,0,90,1	0,0,1,0	0,1,176,0	*	0,0,119,0	*	0,0,82,0	arrest_score=4.0731700176838785	*	G
6	41930177	41930178	rt-arrest	0.02066981164157078	+	*	9,0,0,0	*	10,0,0,0	*	14,0,0,0	5,0,0,0	22,0,0,0	2,0,0,0	12,0,0,0	1,0,0,0	12,0,0,0	arrest_score=5.354419717570295	*	A
6	41932831	41932832	rt-arrest	0.013779144999517379	+	2,0,0,0	25,0,0,0	3,0,0,0	37,0,0,0	4,0,0,0	21,0,0,0	10,0,0,0	30,0,0,0	8,0,0,0	21,0,0,0	9,0,0,0	33,0,0,0	arrest_score=6.0662211517949345	*	A
6	42883539	42883540	rt-arrest	0.03456701603785972	+	*	11,0,0,0	*	5,0,0,0	*	8,0,0,0	2,0,0,0	15,0,0,0	4,0,0,0	7,0,0,0	1,0,0,0	6,0,0,0	arrest_score=4.466436326856893	*	A
6	42887596	42887597	rt-arrest	0.018522313346632013	+	2,0,0,0	42,0,0,0	1,0,0,0	53,0,0,0	2,0,0,0	64,0,0,0	6,0,0,0	68,0,0,0	7,0,0,0	63,0,0,0	6,0,0,0	37,0,0,0	arrest_score=5.546062073477515	*	A
6	43503644	43503645	rt-arrest	0.024021219121714843	+	3,0,0,0	27,0,0,0	5,0,0,0	17,0,0,0	1,0,0,0	17,0,0,0	1,0,0,0	36,0,0,0	*	17,0,0,0	*	23,0,0,0	arrest_score=5.093099716119241	*	A
6	43523907	43523908	rt-arrest	0.012493485110450231	-	*	29,0,0,0	5,0,0,0	18,0,0,0	2,0,0,0	30,0,0,0	9,0,0,0	26,0,0,0	7,0,0,0	12,0,0,0	10,0,0,0	8,0,0,0	arrest_score=6.239455919557514	*	A
6	43546652	43546653	rt-arrest	0.030432649041442827	-	3,0,0,0	6,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	4,0,0,0	4,0,0,0	24,0,0,0	1,0,0,0	12,0,0,0	2,0,0,0	9,0,0,0	arrest_score=4.684684648513212	*	A
6	43636464	43636465	rt-arrest	0.012129956671624642	+	1,0,0,0	3,0,0,0	1,0,0,0	5,0,0,0	3,0,0,0	6,0,0,0	*	18,0,0,0	1,0,0,0	9,0,0,0	*	17,0,0,0	arrest_score=6.291774256305459	*	A
6	43640140	43640141	rt-arrest	0.00783050751495562	+	5,0,0,0	24,0,0,0	10,0,0,0	26,0,0,0	9,0,0,0	21,0,0,0	10,0,0,0	15,0,0,0	13,0,0,0	13,0,0,0	11,0,0,0	11,0,0,0	arrest_score=7.071833689931623	*	A
6	44233710	44233711	rt-arrest	0.01101748347524778	+	2,0,0,0	69,0,0,0	3,0,0,0	39,0,0,0	2,0,0,0	32,0,0,0	4,0,0,0	36,0,0,0	5,0,0,0	16,0,0,0	6,0,0,0	20,0,0,0	arrest_score=6.4624951071046155	*	A
6	44247112	44247113	rt-arrest	0.018249589524420684	+	0,0,0,4	0,2,0,40	0,0,0,1	0,0,0,56	0,0,0,4	0,2,0,57	*	0,0,0,62	*	0,0,0,31	*	0,0,0,24	arrest_score=5.572030176884482	*	T
6	44247171	44247172	rt-arrest	0.032649788530591084	+	14,0,0,0	79,0,0,0	10,0,0,0	105,0,0,0	16,0,0,0	101,0,0,0	25,0,0,0	128,0,0,0	19,0,0,0	78,0,0,0	15,0,0,0	51,0,0,0	arrest_score=4.564049433963646	*	A
6	44249564	44249565	rt-arrest	0.04333354658292998	+	2,0,0,0	132,0,0,0	2,0,0,0	149,0,0,2	2,0,0,0	163,1,0,0	1,0,0,0	278,0,0,0	*	194,0,0,0	*	165,0,0,0	arrest_score=4.082342396024615	*	A
6	44250534	44250535	rt-arrest	0.029268408480064734	+	1,0,0,0	74,0,0,0	3,0,0,0	90,0,0,0	3,0,0,0	96,0,0,0	1,0,0,0	148,0,0,0	*	108,0,0,0	*	100,0,0,0	arrest_score=4.751756239042152	*	A
6	44251994	44251995	rt-arrest	0.04642670494430656	+	48,0,0,0	36,0,0,0	63,0,0,0	35,0,0,0	50,0,0,0	43,0,0,0	97,0,0,0	50,0,0,0	68,0,0,0	39,1,0,0	85,0,0,0	37,0,0,0	arrest_score=3.9660446987759315	*	A
6	44252053	44252054	rt-arrest	0.03334043709734491	+	0,0,4,0	0,0,252,2	0,0,7,0	0,0,279,2	0,0,4,0	0,0,247,2	0,0,3,0	0,0,341,2	0,0,1,0	0,1,269,2	0,0,2,0	0,0,300,0	arrest_score=4.528211866505444	*	G
6	44446667	44446668	rt-arrest	0.014399704886010278	+	0,1,0,0	0,10,0,0	0,1,0,0	0,8,0,0	0,3,0,0	0,14,0,0	0,1,0,0	0,42,0,0	*	0,18,0,0	*	0,18,0,0	arrest_score=5.988467789437777	*	C
6	44446892	44446893	rt-arrest	0.02876610667506463	+	2,0,0,0	12,0,0,0	3,0,0,0	21,0,0,0	3,0,0,0	29,0,0,0	6,0,0,0	19,0,0,0	6,0,0,0	17,0,0,0	4,0,0,0	6,0,0,0	arrest_score=4.781556608963001	*	A
6	52264690	52264691	rt-arrest	0.04708623143247559	-	12,0,0,0	47,0,0,0	10,0,0,0	53,0,0,0	14,0,0,0	62,0,0,0	9,0,0,0	93,0,0,0	10,0,0,0	78,0,0,0	10,0,0,0	53,0,0,0	arrest_score=3.9423045258936327	*	A
6	52995657	52995658	rt-arrest	0.02863036451884904	+	1,0,0,0	6,0,0,0	1,0,0,0	5,0,0,0	1,0,0,0	3,0,0,0	*	21,0,0,0	1,0,0,0	12,0,0,0	*	16,0,0,0	arrest_score=4.789702902562567	*	A
6	53268414	53268415	rt-arrest	0.0417269398239154	-	8,0,0,0	27,0,0,0	5,0,0,0	25,0,0,0	9,0,0,0	27,0,0,0	3,0,0,0	41,0,0,0	4,0,0,0	35,0,0,0	5,0,0,0	23,0,0,0	arrest_score=4.146245812175039	*	A
6	53904430	53904431	rt-arrest	0.045948523933455054	+	5,0,0,0	11,0,0,0	4,0,0,0	20,0,0,0	4,0,0,0	12,0,0,0	9,0,0,0	9,0,0,0	5,0,0,0	7,0,0,0	3,0,0,0	6,0,0,0	arrest_score=3.9834805949228667	*	A
6	63685430	63685431	rt-arrest	0.02051974787130073	+	4,0,0,0	8,0,0,0	3,0,0,0	7,0,0,0	1,0,0,0	5,0,0,0	*	21,0,0,0	1,0,0,0	11,0,0,0	2,0,0,0	13,0,0,0	arrest_score=5.367127084983451	*	A
6	73518368	73518369	rt-arrest	0.015013834991014496	-	0,0,0,2	0,3,0,664	0,0,0,4	0,0,0,720	0,0,0,4	0,0,0,897	0,0,0,1	0,0,0,1220	0,0,0,1	0,0,1,927	*	0,2,0,784	arrest_score=5.914843688107794	*	T
6	73519928	73519929	rt-arrest	0.02482308667987465	-	*	0,2,7,2	*	2,0,9,0	*	0,0,10,2	0,0,4,0	0,0,26,0	0,0,4,0	0,0,19,0	*	0,0,14,0	arrest_score=5.0361858562279735	*	G
6	75237877	75237878	rt-arrest	0.03918754735525043	-	1,0,0,0	90,0,0,0	3,0,0,0	99,0,0,0	7,0,0,0	127,0,0,0	2,0,0,0	146,0,0,0	1,0,0,0	130,0,0,0	*	92,0,0,0	arrest_score=4.252718739440752	*	A
6	75675865	75675866	rt-arrest	0.04681440604428222	+	*	14,0,0,0	1,0,0,0	30,0,0,0	1,0,0,0	33,0,0,0	3,0,0,0	39,0,0,0	7,0,0,0	21,0,0,0	2,0,0,0	19,0,0,0	arrest_score=3.952046359189012	*	A
6	80040608	80040609	rt-arrest	0.027076818229064492	+	*	11,0,0,0	*	13,0,0,0	*	20,0,0,0	5,0,0,0	31,0,0,0	1,0,0,0	28,0,0,0	2,0,0,0	12,0,0,0	arrest_score=4.885906131579304	*	A
6	85677866	85677867	rt-arrest	0.023741560729833022	-	*	0,0,113,2	*	0,0,119,2	*	0,0,150,0	0,0,6,0	0,0,243,1	0,0,1,0	0,0,212,3	0,0,2,0	0,0,165,0	arrest_score=5.113413779755774	*	G
6	85677869	85677870	rt-arrest	0.01631468938624514	-	*	104,0,0,0	*	119,0,0,0	*	140,0,0,0	4,0,0,0	229,0,0,0	4,0,0,0	207,0,0,0	1,0,0,0	158,0,0,0	arrest_score=5.7686363556586	*	A
6	85678356	85678357	rt-arrest	0.0445092490636515	-	0,0,0,1	0,0,0,11	0,0,0,1	0,0,0,17	0,0,0,1	0,0,0,10	0,0,0,1	0,0,0,48	*	0,0,0,28	*	0,0,0,25	arrest_score=4.037137823412195	*	T
6	87665771	87665772	rt-arrest	0.03672871234886743	+	1,0,0,0	14,1,0,0	4,0,0,0	14,0,0,0	3,0,0,0	24,0,0,0	3,0,0,0	67,0,0,0	4,0,0,0	48,0,0,0	*	18,0,0,0	arrest_score=4.362947115967927	*	A
6	87675172	87675173	rt-arrest	0.010837320252341187	-	*	6,0,0,0	2,0,0,0	16,0,0,0	1,0,0,0	16,0,0,0	4,0,0,0	5,0,0,0	4,0,0,0	8,0,0,0	2,0,0,0	6,0,0,0	arrest_score=6.491799808871974	*	A
6	89083850	89083851	rt-arrest	0.03415023810158613	+	2,0,0,0	10,0,0,0	1,0,0,0	23,0,0,0	1,0,0,0	23,0,0,0	3,0,0,0	11,0,0,0	2,0,0,0	6,0,0,0	4,0,0,0	14,0,0,0	arrest_score=4.487166385247974	*	A
6	89083984	89083985	rt-arrest	0.03364963203374449	+	1,0,0,0	6,0,0,0	1,0,0,0	5,0,0,0	1,0,0,0	14,0,0,0	8,0,0,0	10,0,0,0	5,0,0,0	7,0,0,0	1,0,0,0	5,0,0,0	arrest_score=4.512418350567998	*	A
6	99400053	99400054	rt-arrest	0.04581248249983305	-	9,0,0,0	7,0,0,0	9,0,0,0	10,0,0,0	6,0,0,0	8,0,0,0	6,0,0,0	13,0,0,0	6,0,0,0	16,0,0,0	6,0,0,0	14,0,0,0	arrest_score=3.9884760217391886	*	A
6	99402910	99402911	rt-arrest	0.02262210733612202	-	*	8,0,0,0	3,0,0,0	9,0,0,0	2,0,0,0	8,0,0,0	1,0,0,0	27,0,0,0	*	18,0,0,0	*	12,0,0,0	arrest_score=5.197291768696402	*	A
6	108994608	108994609	rt-arrest	0.03586341239173574	-	*	0,0,5,0	*	0,0,15,0	*	0,0,15,0	0,0,3,0	0,0,19,0	0,0,1,0	0,0,16,0	0,0,3,0	0,0,7,0	arrest_score=4.403587513822799	*	G
6	109367063	109367064	rt-arrest	0.021053570545873534	-	1,0,0,0	17,0,0,0	2,0,0,0	36,0,0,0	4,0,0,0	50,0,0,0	*	82,0,0,0	*	40,0,0,0	1,0,0,0	38,0,0,0	arrest_score=5.322352423767825	*	A
6	109367137	109367138	rt-arrest	0.02744760497133658	-	3,0,0,0	2,0,0,0	3,0,0,0	6,0,0,0	6,0,0,0	18,0,0,0	12,0,0,0	9,0,0,0	5,0,0,0	3,0,0,0	4,0,0,0	1,0,0,0	arrest_score=4.862432889549211	*	A
6	109367674	109367675	rt-arrest	0.03320828429910483	-	*	0,0,0,175	*	0,0,0,165	*	0,2,0,166	0,0,0,2	0,0,0,233	0,0,0,1	0,0,0,166	0,0,0,5	0,0,0,182	arrest_score=4.535008892616133	*	T
6	110888960	110888961	rt-arrest	0.03485996442370343	+	3,0,0,0	6,0,0,0	2,0,0,0	5,0,0,0	6,0,0,0	14,0,0,0	3,0,0,0	35,0,0,0	6,0,0,0	20,0,0,0	2,0,0,0	16,0,0,0	arrest_score=4.45202119436496	*	A
6	110892734	110892735	rt-arrest	0.04354181123467882	+	0,0,2,0	0,0,57,0	0,0,4,0	0,0,63,0	0,0,5,0	0,0,98,0	0,0,3,0	0,0,157,1	0,0,2,0	0,0,107,0	0,0,1,0	0,0,70,0	arrest_score=4.074241482419893	*	G
6	113940800	113940801	rt-arrest	0.04385000806732442	-	4,0,0,0	25,0,0,0	4,0,0,0	16,0,0,0	3,0,0,0	16,0,0,0	3,0,0,0	45,0,0,0	3,0,0,0	51,0,0,0	3,0,0,0	22,0,0,0	arrest_score=4.062327978661415	*	A
6	116252170	116252171	rt-arrest	0.03815837959623969	-	6,0,0,0	20,0,0,0	2,0,0,0	39,0,0,1	5,0,0,0	20,0,0,0	7,0,0,0	21,0,0,0	7,0,0,0	12,0,0,0	8,0,0,0	4,0,0,1	arrest_score=4.297948354227799	*	A
6	116252248	116252249	rt-arrest	0.03131259074446302	-	1,0,0,0	17,0,0,0	2,0,0,0	22,0,0,0	*	18,0,0,0	4,0,0,0	19,0,0,0	4,0,0,0	13,0,0,0	2,0,0,0	8,0,0,0	arrest_score=4.635742583181127	*	A
6	116278083	116278084	rt-arrest	0.004856212378167024	-	1,0,0,0	91,0,0,0	2,0,0,0	77,1,0,0	4,0,0,0	81,0,0,0	12,0,0,0	107,0,0,0	7,0,0,0	83,0,0,0	9,0,0,0	78,0,0,0	arrest_score=7.932222056977594	*	A
6	116278094	116278095	rt-arrest	2.0852415599925678E-4	-	2,0,0,0	79,0,2,0	1,0,0,0	70,0,0,0	4,0,0,0	60,0,0,0	21,0,0,0	88,0,1,0	18,0,0,0	53,0,0,0	11,0,0,0	45,0,0,0	arrest_score=13.752670491896538	*	A
6	116437190	116437191	rt-arrest	0.027860815716757248	+	*	8,0,0,0	*	17,0,0,0	1,0,0,0	12,0,0,0	3,0,0,0	14,0,0,0	3,0,0,0	6,0,0,0	1,0,0,0	3,0,0,0	arrest_score=4.836659411576193	*	A
6	117561317	117561318	rt-arrest	0.046085814911049794	-	*	15,0,0,0	1,0,0,0	14,1,0,0	4,0,0,0	20,0,0,0	9,0,0,0	25,0,0,0	7,0,0,0	22,0,0,0	3,0,0,0	11,0,0,0	arrest_score=3.9784550604963442	*	A
6	118900828	118900829	rt-arrest	0.015016654509486638	+	*	47,0,0,0	*	47,0,0,0	*	54,0,0,0	3,0,0,0	78,0,0,0	4,0,0,0	51,0,0,0	2,0,0,0	47,0,0,0	arrest_score=5.9145128721042965	*	A
6	121447794	121447795	rt-arrest	0.00897722497201836	+	4,0,0,0	16,0,0,0	3,0,0,0	7,0,0,0	9,0,0,0	21,0,0,0	14,0,0,0	14,0,0,0	5,0,0,0	5,0,0,0	7,0,0,0	4,0,0,0	arrest_score=6.8273521876109555	*	A
6	122422164	122422165	rt-arrest	0.024568229307457612	+	*	24,0,0,0	*	38,0,0,0	*	49,0,0,0	3,0,0,0	61,0,0,0	3,0,0,0	44,0,0,0	2,0,0,0	50,0,0,0	arrest_score=5.054065384087153	*	A
6	132817504	132817505	rt-arrest	0.013618519152420516	+	2,0,0,0	301,0,1,0	2,0,0,0	264,2,0,0	4,0,0,0	320,0,2,0	1,0,0,0	551,0,0,0	*	412,2,0,0	*	287,0,0,0	arrest_score=6.0869342103433155	*	A
6	133987093	133987094	rt-arrest	0.04954280577271408	+	2,0,0,0	3,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	2,0,0,0	1,0,0,0	8,0,0,0	2,0,0,0	8,0,0,0	3,0,0,0	13,0,0,0	arrest_score=3.8568654225528007	*	A
6	134985378	134985379	rt-arrest	0.040504927004175184	-	24,0,0,0	31,0,0,0	16,0,0,0	18,0,0,0	20,0,0,0	30,0,0,0	19,0,0,0	20,0,0,0	38,0,0,0	26,0,0,0	32,0,0,0	26,0,0,0	arrest_score=4.196607801706705	*	A
6	135039599	135039600	rt-arrest	0.031903393685296266	-	4,0,0,0	6,0,0,0	2,0,0,0	2,0,0,0	5,0,0,0	8,0,0,0	2,0,0,0	10,0,0,0	2,0,0,0	11,0,0,0	1,0,0,0	9,0,0,0	arrest_score=4.603680604312103	*	A
6	138091320	138091321	rt-arrest	0.042203853094324395	-	*	29,0,0,0	*	27,0,0,0	*	45,0,0,0	5,0,0,0	72,0,0,0	1,0,0,0	32,0,0,0	1,0,0,0	20,0,0,0	arrest_score=4.127010149602938	*	A
6	138091414	138091415	rt-arrest	0.025824706839501888	-	3,0,0,0	9,0,0,0	3,0,0,0	12,0,0,0	4,0,0,0	13,0,0,0	1,0,0,0	25,0,0,0	1,0,0,0	21,0,0,0	1,0,0,0	6,0,0,0	arrest_score=4.967717405517988	*	A
6	139373288	139373289	rt-arrest	0.014062892634843172	-	4,0,0,0	14,0,0,0	6,0,0,0	8,0,0,0	6,0,0,0	13,0,0,0	9,0,0,0	9,0,0,0	14,0,0,0	11,0,0,0	12,0,0,0	7,0,0,0	arrest_score=6.0302310129656576	*	A
